TIME;CO2;PM2,5;PM10;TEMPERATURE;HUMIDITY;CO2 CATEGORY;PM2,5 CATEGORY;PM10 CATEGORY;Status
2023-01-21T12:11:36+00:00;374;16,1;37,2;19,1;62,4842;GOOD;GOOD;GOOD;0
2023-01-21T12:12:42+00:00;379;14,9;28,1;19,3;62,4843;GOOD;GOOD;GOOD;0
2023-01-21T17:13:46+00:00;382;14,1;32,2;19,5;62,4844;GOOD;GOOD;GOOD;0
2023-01-21T17:14:49+00:00;379;14,2;30,6;19,6;62,4845;GOOD;GOOD;GOOD;0
2023-01-21T17:15:52+00:00;374;13,6;28,9;19,7;62,4846;GOOD;GOOD;GOOD;0
2023-01-21T17:16:55+00:00;378;13,5;28,3;19,7;62,4847;GOOD;GOOD;GOOD;0
2023-01-21T17:17:57+00:00;377;13;27,2;19,8;62,4848;GOOD;GOOD;GOOD;0
2023-01-21T17:19:00+00:00;372;12,8;23,1;19,8;62,4849;GOOD;GOOD;GOOD;0
2023-01-21T17:20:03+00:00;370;11,8;21,3;19,9;62,485;GOOD;GOOD;GOOD;0
2023-01-21T17:21:06+00:00;373;11,4;21,8;19,9;62,4851;GOOD;GOOD;GOOD;0
2023-01-21T17:22:08+00:00;362;12,6;22,2;19,9;62,4852;GOOD;GOOD;GOOD;0
2023-01-21T17:23:11+00:00;365;10,5;20,3;20;62,4853;GOOD;GOOD;GOOD;0
2023-01-21T17:24:14+00:00;366;11;22,6;20;62,4854;GOOD;GOOD;GOOD;0
2023-01-21T17:25:17+00:00;357;11,2;24,2;20,1;62,4855;GOOD;GOOD;GOOD;0
2023-01-21T17:26:20+00:00;357;11,8;23,5;20,1;62,4856;GOOD;GOOD;GOOD;0
2023-01-21T17:27:23+00:00;367;10,6;21,7;20,2;62,4857;GOOD;GOOD;GOOD;0
2023-01-21T17:28:26+00:00;361;9,8;18;20,1;62,4858;GOOD;GOOD;GOOD;0
2023-01-21T17:29:34+00:00;361;10,2;20,8;20,1;62,4859;GOOD;GOOD;GOOD;0
2023-01-21T17:30:43+00:00;355;9,9;18,8;20,2;62,486;GOOD;GOOD;GOOD;0
2023-01-21T17:31:46+00:00;357;10,3;18,1;20,3;62,4861;GOOD;GOOD;GOOD;0
2023-01-21T17:32:49+00:00;351;9,7;18,6;20,3;62,4862;GOOD;GOOD;GOOD;0
2023-01-21T17:33:52+00:00;350;9,6;17,4;20,5;62,4863;GOOD;GOOD;GOOD;0
2023-01-21T17:35:00+00:00;355;9,8;17,7;20,4;62,4864;GOOD;GOOD;GOOD;0
2023-01-21T17:35:57+00:00;352;11,5;19,9;21,2;62,4865;GOOD;GOOD;GOOD;0
2023-01-21T17:37:01+00:00;357;11;17,4;21,2;62,4866;GOOD;GOOD;GOOD;0
2023-01-21T17:38:03+00:00;358;9,8;18,6;20,9;62,4867;GOOD;GOOD;GOOD;0
2023-01-21T17:39:07+00:00;348;9,3;16,7;20,4;62,4868;GOOD;GOOD;GOOD;0
2023-01-21T17:40:10+00:00;348;7,9;13,7;20;62,4869;GOOD;GOOD;GOOD;0
2023-01-21T17:41:12+00:00;361;8,1;15,6;19,6;62,487;GOOD;GOOD;GOOD;0
2023-01-21T17:42:15+00:00;363;8,7;16,8;19,4;62,4871;GOOD;GOOD;GOOD;0
2023-01-21T17:43:18+00:00;362;7,8;13,9;19,1;62,4872;GOOD;GOOD;GOOD;0
2023-01-21T17:44:21+00:00;360;8;15,1;18,8;62,4873;GOOD;GOOD;GOOD;0
2023-01-21T17:45:24+00:00;357;8,6;16,3;18,6;62,4874;GOOD;GOOD;GOOD;0
2023-01-21T17:46:26+00:00;351;7,3;11,8;16,8;62,4875;GOOD;GOOD;GOOD;0
2023-01-21T17:47:29+00:00;352;8,5;14,7;16,8;62,4876;GOOD;GOOD;GOOD;0
2023-01-21T17:48:33+00:00;391;8;13,3;16,8;62,4877;GOOD;GOOD;GOOD;0
2023-01-21T17:49:37+00:00;389;8,5;15,6;16,7;62,4878;GOOD;GOOD;GOOD;0
2023-01-21T17:50:39+00:00;389;7,6;13,4;16,6;62,4879;GOOD;GOOD;GOOD;0
2023-01-21T17:51:45+00:00;391;7,3;14,8;16,6;62,488;GOOD;GOOD;GOOD;0
2023-01-21T17:52:44+00:00;392;7,2;15,7;16,6;62,4881;GOOD;GOOD;GOOD;0
2023-01-21T17:53:47+00:00;390;7,9;15,6;16,5;62,4882;GOOD;GOOD;GOOD;0
2023-01-21T17:54:50+00:00;398;7,2;12,5;16,5;62,4883;GOOD;GOOD;GOOD;0
2023-01-21T17:55:53+00:00;389;7,2;14,5;16,5;62,4884;GOOD;GOOD;GOOD;0
2023-01-21T17:56:55+00:00;393;6,7;15,2;16,5;62,4885;GOOD;GOOD;GOOD;0
2023-01-21T17:57:58+00:00;390;6,6;12,2;16,5;62,4886;GOOD;GOOD;GOOD;0
2023-01-21T17:59:01+00:00;391;7,3;15,1;16,5;62,4887;GOOD;GOOD;GOOD;0
2023-01-21T18:00:04+00:00;398;6,5;11,3;16,4;62,4888;GOOD;GOOD;GOOD;0
2023-01-21T18:01:06+00:00;393;6,4;14,8;16,4;62,4889;GOOD;GOOD;GOOD;0
2023-01-21T18:02:11+00:00;382;6;12,6;16,4;62,489;GOOD;GOOD;GOOD;0
2023-01-21T18:03:14+00:00;388;5,4;10,9;16,4;62,4891;GOOD;GOOD;GOOD;0
2023-01-21T18:04:17+00:00;386;6,3;13,3;16,4;62,4892;GOOD;GOOD;GOOD;0
2023-01-21T18:05:20+00:00;381;6,4;15,3;16,4;62,4893;GOOD;GOOD;GOOD;0
2023-01-21T18:06:23+00:00;387;6,2;11,6;16,4;62,4894;GOOD;GOOD;GOOD;0
2023-01-21T18:07:26+00:00;380;6,2;14,5;16,4;62,4895;GOOD;GOOD;GOOD;0
2023-01-21T18:08:28+00:00;381;4,8;12,7;16,4;62,4896;GOOD;GOOD;GOOD;0
2023-01-21T18:09:31+00:00;388;5,3;9,7;16,4;62,4897;GOOD;GOOD;GOOD;0
2023-01-21T18:10:34+00:00;389;5,3;11;16,4;62,4898;GOOD;GOOD;GOOD;0
2023-01-21T18:18:07+00:00;391;5,2;11,6;16,3;62,4899;GOOD;GOOD;GOOD;0
2023-01-21T18:19:10+00:00;384;4,9;11,6;16,3;62,49;GOOD;GOOD;GOOD;0
2023-01-21T18:20:12+00:00;372;5;9,6;16,2;62,4901;GOOD;GOOD;GOOD;0
2023-01-21T18:21:15+00:00;369;4,8;10,5;16,2;62,4902;GOOD;GOOD;GOOD;0
2023-01-21T18:22:18+00:00;400;4,7;9;16,2;62,4903;GOOD;GOOD;GOOD;0
2023-01-21T18:23:21+00:00;400;4,3;8,5;16,1;62,4904;GOOD;GOOD;GOOD;0
2023-01-21T18:24:24+00:00;400;4,7;12,7;16,1;62,4905;GOOD;GOOD;GOOD;0
2023-01-21T18:25:27+00:00;400;4,8;12;16,1;62,4906;GOOD;GOOD;GOOD;0
2023-01-21T18:26:29+00:00;400;5,1;12,5;16,1;62,4907;GOOD;GOOD;GOOD;0
2023-01-21T18:27:32+00:00;400;4,5;8,6;16,1;62,4908;GOOD;GOOD;GOOD;0
2023-01-21T18:28:35+00:00;400;4,7;11,4;16,1;62,4909;GOOD;GOOD;GOOD;0
2023-01-21T18:29:38+00:00;400;4,5;9,9;16,2;62,491;GOOD;GOOD;GOOD;0
2023-01-21T18:30:41+00:00;500;4,5;10,3;16,1;62,4911;GOOD;GOOD;GOOD;0
2023-01-21T18:31:44+00:00;500;3,8;9,3;16,2;62,4912;GOOD;GOOD;GOOD;0
2023-01-21T18:32:47+00:00;500;4,8;14,7;16,2;62,4913;GOOD;GOOD;GOOD;0
2023-01-21T18:33:49+00:00;500;4,2;8,6;16,3;62,4914;GOOD;GOOD;GOOD;0
2023-01-21T18:34:53+00:00;500;3,5;6,6;16,3;62,4915;GOOD;GOOD;GOOD;0
2023-01-21T18:35:55+00:00;500;4,2;10,5;16,2;62,4916;GOOD;GOOD;GOOD;0
2023-01-21T18:36:58+00:00;500;4,2;8,6;16,2;62,4917;GOOD;GOOD;GOOD;0
2023-01-21T18:38:01+00:00;500;3,9;9,1;16,2;62,4918;GOOD;GOOD;GOOD;0
2023-01-21T18:39:04+00:00;660;3,8;12,2;16,2;62,4919;GOOD;GOOD;GOOD;0
2023-01-21T18:40:06+00:00;660;3,9;12,4;16,2;62,492;GOOD;GOOD;GOOD;0
2023-01-21T18:41:09+00:00;1000;4,3;14,8;16,2;62,4921;Moderate;GOOD;GOOD;1
2023-01-21T18:42:15+00:00;1600;4,1;13,7;16,2;62,4922;Moderate;GOOD;GOOD;1
2023-01-21T18:43:15+00:00;1600;4,2;14,7;16,2;62,4923;Moderate;GOOD;GOOD;1
2023-01-21T18:44:18+00:00;1600;4;12,7;16,2;62,4924;Moderate;GOOD;GOOD;1
2023-01-21T18:45:20+00:00;1600;4,2;13,3;16,2;62,4925;Moderate;GOOD;GOOD;1
2023-01-21T18:46:23+00:00;1600;4;12,6;16,2;62,4926;Moderate;GOOD;GOOD;1
2023-01-21T18:47:26+00:00;1600;4,3;10,9;16,3;62,4927;Moderate;GOOD;GOOD;1
2023-01-21T18:48:29+00:00;1600;4;10,2;16,3;62,4928;Moderate;GOOD;GOOD;1
2023-01-21T18:49:32+00:00;1600;3,6;11,6;16,3;62,4929;Moderate;GOOD;GOOD;1
2023-01-21T18:50:35+00:00;1600;3,4;8;16,3;62,493;Moderate;GOOD;GOOD;1
2023-01-21T18:51:37+00:00;2000;3,4;11,1;16,2;62,4931;Unhealthy;GOOD;GOOD;1
2023-01-21T18:52:40+00:00;2000;3,8;13,7;16,2;62,4932;Unhealthy;GOOD;GOOD;1
2023-01-21T18:53:46+00:00;2000;3,7;8,6;16,2;62,4933;Unhealthy;GOOD;GOOD;1
2023-01-21T18:54:46+00:00;2000;3,7;15,2;16,2;62,4934;Unhealthy;GOOD;GOOD;1
2023-01-21T18:55:49+00:00;2000;4,3;19,4;16,2;62,4935;Unhealthy;GOOD;GOOD;1
2023-01-21T18:56:52+00:00;2000;3,9;14,5;16,1;62,4936;Unhealthy;GOOD;GOOD;1
2023-01-21T18:57:55+00:00;2000;4;21,1;16,2;62,4937;Unhealthy;GOOD;GOOD;1
2023-01-21T18:58:58+00:00;2000;4;22,6;16,2;62,4938;Unhealthy;GOOD;GOOD;1
2023-01-21T19:00:00+00:00;2000;4,7;23,3;16,2;62,4939;Unhealthy;GOOD;GOOD;1
2023-01-21T19:01:03+00:00;2000;4,2;15,2;16,2;62,494;Unhealthy;GOOD;GOOD;1
2023-01-21T19:02:06+00:00;2000;4;19,3;16,2;62,4941;Unhealthy;GOOD;GOOD;1
2023-01-21T19:03:09+00:00;2000;3,6;22,3;16,2;62,4942;Unhealthy;GOOD;GOOD;1
2023-01-21T19:04:13+00:00;2000;3,6;24,1;16,2;62,4943;Unhealthy;GOOD;GOOD;1
2023-01-21T19:05:16+00:00;2000;3,8;23;16,2;62,4944;Unhealthy;GOOD;GOOD;1
2023-01-21T19:06:18+00:00;2000;3,9;20,4;16,3;62,4945;Unhealthy;GOOD;GOOD;1
2023-01-21T19:07:21+00:00;2000;3,4;16,2;16,3;62,4946;Unhealthy;GOOD;GOOD;1
2023-01-21T19:08:25+00:00;2000;4,7;24,3;16,3;62,4947;Unhealthy;GOOD;GOOD;1
2023-01-21T19:09:27+00:00;2000;4,5;20,7;16,4;62,4948;Unhealthy;GOOD;GOOD;1
2023-01-21T19:10:30+00:00;2000;5,7;20,3;16,4;62,4949;Unhealthy;GOOD;GOOD;1
2023-01-21T19:11:33+00:00;2000;16,2;56,5;16,4;62,495;Unhealthy;GOOD;GOOD;1
2023-01-21T19:12:36+00:00;2000;23,4;74,6;16,4;62,4951;Unhealthy;GOOD;GOOD;1
2023-01-21T19:13:39+00:00;2000;21,2;66,8;16,4;62,4952;Unhealthy;GOOD;GOOD;1
2023-01-21T19:14:42+00:00;2000;21,9;65;16,4;62,4953;Unhealthy;GOOD;GOOD;1
2023-01-21T19:15:46+00:00;2000;26,6;87,5;16,5;62,4954;Unhealthy;GOOD;GOOD;1
2023-01-21T19:16:49+00:00;2000;19,7;64,7;16,5;62,4955;Unhealthy;GOOD;GOOD;1
2023-01-21T19:17:53+00:00;2000;23,6;92,3;16,5;62,4956;Unhealthy;GOOD;GOOD;1
2023-01-21T19:18:56+00:00;2000;21,2;80,9;16,5;62,4957;Unhealthy;GOOD;GOOD;1
2023-01-21T19:19:59+00:00;2000;19,3;68,1;16,6;62,4958;Unhealthy;GOOD;GOOD;1
2023-01-21T19:21:02+00:00;2200;20,1;70,4;16,5;62,4959;Unhealthy;GOOD;GOOD;1
2023-01-21T19:22:04+00:00;1000;17,9;64,1;16,5;62,496;Moderate;GOOD;GOOD;1
2023-01-21T19:23:07+00:00;800;17,8;66,8;16,5;62,4961;Moderate;GOOD;GOOD;1
2023-01-21T19:24:10+00:00;800;16,5;58,8;16,5;62,4962;Moderate;GOOD;GOOD;1
2023-01-21T19:25:13+00:00;800;15,3;51,7;16,5;62,4963;Moderate;GOOD;GOOD;1
2023-01-21T19:26:16+00:00;800;13,6;42,9;16,5;62,4964;Moderate;GOOD;GOOD;1
2023-01-21T19:27:19+00:00;800;14,1;47,1;16,5;62,4965;Moderate;GOOD;GOOD;1
2023-01-21T19:28:22+00:00;800;12,9;44,6;16,5;62,4966;Moderate;GOOD;GOOD;1
2023-01-21T19:29:25+00:00;800;11,7;38,6;16,5;62,4967;Moderate;GOOD;GOOD;1
2023-01-21T19:30:28+00:00;800;11,4;43,3;16,5;62,4968;Moderate;GOOD;GOOD;1
2023-01-21T19:31:30+00:00;800;10,9;32,8;16,5;62,4969;Moderate;GOOD;GOOD;1
2023-01-21T19:32:33+00:00;800;11,2;40,2;16,5;62,497;Moderate;GOOD;GOOD;1
2023-01-21T19:33:36+00:00;800;12,5;53,6;16,5;62,4971;Moderate;GOOD;GOOD;1
2023-01-21T19:34:40+00:00;800;12,6;54,4;16,5;62,4972;Moderate;GOOD;GOOD;1
2023-01-21T19:35:42+00:00;800;14,4;57,5;16,4;62,4973;Moderate;GOOD;GOOD;1
2023-01-21T19:36:45+00:00;600;15;63,6;16,4;62,4974;GOOD;GOOD;GOOD;0
2023-01-21T19:37:48+00:00;379;14,7;63,2;16,3;62,4975;GOOD;GOOD;GOOD;0
2023-01-21T19:38:51+00:00;373;15;82,4;16,3;62,4976;GOOD;GOOD;GOOD;0
2023-01-21T19:39:54+00:00;373;16,6;100,9;16,3;62,4977;GOOD;GOOD;GOOD;0
2023-01-21T19:40:57+00:00;373;17,8;82,3;16,3;62,4978;GOOD;GOOD;GOOD;0
2023-01-21T19:42:00+00:00;374;17,8;85,5;16,3;62,4979;GOOD;GOOD;GOOD;0
2023-01-21T19:43:03+00:00;374;16,7;85,9;16,3;62,498;GOOD;GOOD;GOOD;0
2023-01-21T19:44:06+00:00;380;16,1;77,4;16,3;62,4981;GOOD;GOOD;GOOD;0
2023-01-21T19:45:09+00:00;380;15,6;84,7;16,3;62,4982;GOOD;GOOD;GOOD;0
2023-01-21T19:46:12+00:00;374;15,8;78,9;16,2;62,4983;GOOD;GOOD;GOOD;0
2023-01-21T19:47:15+00:00;374;15,6;80,2;16,2;62,4984;GOOD;GOOD;GOOD;0
2023-01-21T19:48:18+00:00;374;17,1;70,5;16,2;62,4985;GOOD;GOOD;GOOD;0
2023-01-21T19:49:21+00:00;375;19,4;106,7;16,3;62,4986;GOOD;GOOD;GOOD;0
2023-01-21T19:50:23+00:00;376;17,7;80,3;16,2;62,4987;GOOD;GOOD;GOOD;0
2023-01-21T19:51:26+00:00;370;18,7;106,9;16,3;62,4988;GOOD;GOOD;GOOD;0
2023-01-21T19:52:29+00:00;370;19,1;112,8;16,3;62,4989;GOOD;GOOD;GOOD;0
2023-01-21T19:53:32+00:00;377;19,8;114,1;16,3;62,499;GOOD;GOOD;GOOD;0
2023-01-21T19:54:37+00:00;384;14,1;67,4;16,3;62,4991;GOOD;GOOD;GOOD;0
2023-01-21T19:55:37+00:00;378;12,8;67,5;16,3;62,4992;GOOD;GOOD;GOOD;0
2023-01-21T19:56:40+00:00;386;10,7;48,1;16,3;62,4993;GOOD;GOOD;GOOD;0
2023-01-21T19:57:43+00:00;386;10,7;61,4;16,3;62,4994;GOOD;GOOD;GOOD;0
2023-01-21T19:58:46+00:00;379;20;53;16,3;62,4995;GOOD;GOOD;GOOD;0
2023-01-21T19:59:49+00:00;379;20;38,8;16,3;62,4996;GOOD;GOOD;GOOD;0
2023-01-21T20:00:52+00:00;387;20;39,3;16,3;62,4997;GOOD;GOOD;GOOD;0
2023-01-21T20:01:55+00:00;379;20;46,4;16,3;62,4998;GOOD;GOOD;GOOD;0
2023-01-21T20:02:57+00:00;378;20;32,2;16,3;62,4999;GOOD;GOOD;GOOD;0
2023-01-21T20:04:00+00:00;379;20;27,8;16,3;62,5;GOOD;GOOD;GOOD;0
2023-01-21T20:05:03+00:00;386;20;39,7;16,3;62,5001;GOOD;GOOD;GOOD;0
2023-01-21T20:06:06+00:00;379;44;25,2;16,3;62,5002;GOOD;GOOD;GOOD;0
2023-01-21T20:07:09+00:00;381;44;23,7;16,3;62,5003;GOOD;GOOD;GOOD;0
2023-01-21T20:08:12+00:00;376;44;24,6;16,3;62,5004;GOOD;GOOD;GOOD;0
2023-01-21T20:09:14+00:00;376;79;21,4;16,3;62,5005;GOOD;Moderate;GOOD;1
2023-01-21T20:10:19+00:00;376;79;20,5;16,3;62,5006;GOOD;Moderate;GOOD;1
2023-01-21T20:11:20+00:00;377;79;18,1;16,3;62,5007;GOOD;Moderate;GOOD;1
2023-01-21T20:12:23+00:00;376;79;22,3;16,3;62,5008;GOOD;Moderate;GOOD;1
2023-01-21T20:13:26+00:00;377;79;24,2;16,3;62,5009;GOOD;Moderate;GOOD;1
2023-01-21T20:14:29+00:00;376;79;23;16,3;62,501;GOOD;Moderate;GOOD;1
2023-01-21T20:15:32+00:00;376;79;19;16,3;62,5011;GOOD;Moderate;GOOD;1
2023-01-21T20:16:34+00:00;377;200;20,7;16,2;62,5012;GOOD;Very Unhealthy;GOOD;1
2023-01-21T20:17:37+00:00;384;200;18;16,2;62,5013;GOOD;Very Unhealthy;GOOD;1
2023-01-21T20:18:40+00:00;382;200;17,8;16,2;62,5014;GOOD;Very Unhealthy;GOOD;1
2023-01-21T20:19:43+00:00;377;200;24,6;16,2;62,5015;GOOD;Very Unhealthy;GOOD;1
2023-01-21T20:20:46+00:00;378;200;18,1;16,2;62,5016;GOOD;Very Unhealthy;GOOD;1
2023-01-21T20:21:49+00:00;378;200;12;16,2;62,5017;GOOD;Very Unhealthy;GOOD;1
2023-01-21T20:22:52+00:00;384;200;18;16,2;62,5018;GOOD;Very Unhealthy;GOOD;1
2023-01-21T20:24:00+00:00;378;100;18,6;16,2;62,5019;GOOD;Unhealthy;GOOD;1
2023-01-21T20:24:58+00:00;378;100;22,5;16,2;62,502;GOOD;Unhealthy;GOOD;1
2023-01-21T20:26:03+00:00;378;100;17,8;16,2;62,5021;GOOD;Unhealthy;GOOD;1
2023-01-21T20:27:06+00:00;378;100;12,3;16,2;62,5022;GOOD;Unhealthy;GOOD;1
2023-01-21T20:28:09+00:00;378;66;15,9;16,2;62,5023;GOOD;Moderate;GOOD;1
2023-01-21T20:29:12+00:00;378;66;14;16,2;62,5024;GOOD;Moderate;GOOD;1
2023-01-21T20:30:15+00:00;378;66;10,3;16,2;62,5025;GOOD;Moderate;GOOD;1
2023-01-21T20:31:18+00:00;378;66;14,6;16,2;62,5026;GOOD;Moderate;GOOD;1
2023-01-21T20:32:23+00:00;378;66;20,4;16,2;62,5027;GOOD;Moderate;GOOD;1
2023-01-21T20:33:24+00:00;378;66;19,4;16,2;62,5028;GOOD;Moderate;GOOD;1
2023-01-21T20:34:26+00:00;379;66;18;16,2;62,5029;GOOD;Moderate;GOOD;1
2023-01-21T20:35:29+00:00;378;66;18,5;16,2;62,503;GOOD;Moderate;GOOD;1
2023-01-21T20:36:32+00:00;385;66;13;16,2;62,5031;GOOD;Moderate;GOOD;1
2023-01-21T20:37:35+00:00;379;66;13,3;16,2;62,5032;GOOD;Moderate;GOOD;1
2023-01-21T20:38:38+00:00;379;66;10,1;16,2;62,5033;GOOD;Moderate;GOOD;1
2023-01-21T20:39:41+00:00;379;66;14,4;16,2;62,5034;GOOD;Moderate;GOOD;1
2023-01-21T20:40:44+00:00;379;66;11,1;16,2;62,5035;GOOD;Moderate;GOOD;1
2023-01-21T20:41:46+00:00;379;66;12,5;16,3;62,5036;GOOD;Moderate;GOOD;1
2023-01-21T20:42:49+00:00;386;66;11;16,2;62,5037;GOOD;Moderate;GOOD;1
2023-01-21T20:43:52+00:00;379;66;15,5;16,1;62,5038;GOOD;Moderate;GOOD;1
2023-01-21T20:44:55+00:00;379;66;13,4;16,1;62,5039;GOOD;Moderate;GOOD;1
2023-01-21T20:45:58+00:00;386;66;12,8;16,1;62,504;GOOD;Moderate;GOOD;1
2023-01-21T20:47:01+00:00;380;66;13,4;16,1;62,5041;GOOD;Moderate;GOOD;1
2023-01-21T20:48:04+00:00;380;66;12;16,1;62,5042;GOOD;Moderate;GOOD;1
2023-01-21T20:49:07+00:00;381;66;17,7;16,1;62,5043;GOOD;Moderate;GOOD;1
2023-01-21T20:50:09+00:00;379;66;10,1;16,2;62,5044;GOOD;Moderate;GOOD;1
2023-01-21T20:51:12+00:00;380;66;9,6;16,2;62,5045;GOOD;Moderate;GOOD;1
2023-01-21T20:52:17+00:00;380;66;10,5;16,2;62,5046;GOOD;Moderate;GOOD;1
2023-01-21T20:53:18+00:00;380;6,4;12,8;16,2;62,5047;GOOD;GOOD;GOOD;0
2023-01-21T20:54:21+00:00;380;6,4;9,1;16,2;62,5048;GOOD;GOOD;GOOD;0
2023-01-21T20:55:24+00:00;380;6,4;12,3;16,2;62,5049;GOOD;GOOD;GOOD;0
2023-01-21T20:56:26+00:00;381;6,4;8,2;16,2;62,505;GOOD;GOOD;GOOD;0
2023-01-21T20:57:29+00:00;388;6,4;14,2;16,2;62,5051;GOOD;GOOD;GOOD;0
2023-01-21T20:58:32+00:00;388;6,4;45,9;16,2;62,5052;GOOD;GOOD;GOOD;0
2023-01-21T20:59:35+00:00;388;6,4;10,4;16,2;62,5053;GOOD;GOOD;GOOD;0
2023-01-21T21:00:38+00:00;354;6,4;15,3;16,2;62,5054;GOOD;GOOD;GOOD;0
2023-01-21T21:01:41+00:00;352;6,4;19,9;16,2;62,5055;GOOD;GOOD;GOOD;0
2023-01-21T21:02:43+00:00;355;6,4;14,1;16,1;62,5056;GOOD;GOOD;GOOD;0
2023-01-21T21:03:46+00:00;355;6,4;24,2;16;62,5057;GOOD;GOOD;GOOD;0
2023-01-21T21:04:49+00:00;363;6,4;24,2;15,9;62,5058;GOOD;GOOD;GOOD;0
2023-01-21T21:05:52+00:00;357;6,4;38,8;15,7;62,5059;GOOD;GOOD;GOOD;0
2023-01-21T21:06:54+00:00;358;6,4;43,4;15,7;62,506;GOOD;GOOD;GOOD;0
2023-01-21T21:07:57+00:00;358;6,4;52,4;15,6;62,5061;GOOD;GOOD;GOOD;0
2023-01-21T21:09:00+00:00;360;6,4;43,5;15,5;62,5062;GOOD;GOOD;GOOD;0
2023-01-21T21:10:03+00:00;360;6,4;44,8;15,6;62,5063;GOOD;GOOD;GOOD;0
2023-01-21T21:11:06+00:00;361;6,4;57,6;15,7;62,5064;GOOD;GOOD;GOOD;0
2023-01-21T21:12:09+00:00;361;6,4;48,5;15,7;62,5065;GOOD;GOOD;GOOD;0
2023-01-21T21:13:12+00:00;361;6,4;31,3;15,6;62,5066;GOOD;GOOD;GOOD;0
2023-01-21T21:14:15+00:00;361;6,4;33;15,7;62,5067;GOOD;GOOD;GOOD;0
2023-01-21T21:15:18+00:00;368;6,4;33,1;15,8;62,5068;GOOD;GOOD;GOOD;0
2023-01-21T21:16:21+00:00;369;6,4;32,1;15,9;62,5069;GOOD;GOOD;GOOD;0
2023-01-21T21:17:23+00:00;363;6,4;21,8;15,9;62,507;GOOD;GOOD;GOOD;0
2023-01-21T21:18:26+00:00;364;6,4;28,8;15,9;62,5071;GOOD;GOOD;GOOD;0
2023-01-21T21:19:29+00:00;363;6,4;17,8;16;62,5072;GOOD;GOOD;GOOD;0
2023-01-21T21:20:32+00:00;370;6,4;23;15,9;62,5073;GOOD;GOOD;GOOD;0
2023-01-21T21:21:35+00:00;363;6,4;21,6;15,8;62,5074;GOOD;GOOD;GOOD;0
2023-01-21T21:22:38+00:00;370;6,4;21,1;15,8;62,5075;GOOD;GOOD;GOOD;0
2023-01-21T21:23:41+00:00;364;6,4;20,9;15,7;62,5076;GOOD;GOOD;GOOD;0
2023-01-21T21:24:44+00:00;364;6,4;20,7;15,6;62,5077;GOOD;GOOD;GOOD;0
2023-01-21T21:25:46+00:00;364;6,4;24;15,6;62,5078;GOOD;GOOD;GOOD;0
2023-01-21T21:26:49+00:00;364;6,4;23,7;15,6;62,5079;GOOD;GOOD;GOOD;0
2023-01-21T21:27:52+00:00;365;6,4;21;15,5;62,508;GOOD;GOOD;GOOD;0
2023-01-21T21:28:55+00:00;364;6,4;21,3;15,6;62,5081;GOOD;GOOD;GOOD;0
2023-01-21T21:29:58+00:00;364;6,4;24,5;15,6;62,5082;GOOD;GOOD;GOOD;0
2023-01-21T21:31:01+00:00;364;6,4;18,7;15,5;62,5083;GOOD;GOOD;GOOD;0
2023-01-21T21:32:03+00:00;365;6,4;21,2;15,5;62,5084;GOOD;GOOD;GOOD;0
2023-01-21T21:33:06+00:00;365;6,4;16,6;15,5;62,5085;GOOD;GOOD;GOOD;0
2023-01-21T21:34:09+00:00;364;6,4;18,1;15,5;62,5086;GOOD;GOOD;GOOD;0
2023-01-21T21:35:12+00:00;365;6,4;14,3;15,6;62,5087;GOOD;GOOD;GOOD;0
2023-01-21T21:36:15+00:00;370;6,4;17,6;15,5;62,5088;GOOD;GOOD;GOOD;0
2023-01-21T21:37:18+00:00;365;6,4;13,6;15,5;62,5089;GOOD;GOOD;GOOD;0
2023-01-21T21:38:21+00:00;365;6,4;13,7;15,5;62,509;GOOD;GOOD;GOOD;0
2023-01-21T21:39:23+00:00;365;6,4;13,8;15,5;62,5091;GOOD;GOOD;GOOD;0
2023-01-21T21:40:26+00:00;366;6,4;15,3;15,5;62,5092;GOOD;GOOD;GOOD;0
2023-01-21T21:41:29+00:00;366;6,4;9,5;15,5;62,5093;GOOD;GOOD;GOOD;0
2023-01-21T21:42:32+00:00;365;6,4;12,6;15,5;62,5094;GOOD;GOOD;GOOD;0
2023-01-21T21:43:35+00:00;366;6,4;14,7;15,5;62,5095;GOOD;GOOD;GOOD;0
2023-01-21T21:44:37+00:00;366;6,4;12,6;15,6;62,5096;GOOD;GOOD;GOOD;0
2023-01-21T21:45:40+00:00;366;6,4;13,7;15,7;62,5097;GOOD;GOOD;GOOD;0
2023-01-21T21:46:43+00:00;373;6,4;17,4;15,7;62,5098;GOOD;GOOD;GOOD;0
2023-01-21T21:47:46+00:00;366;6,4;12,3;15,8;62,5099;GOOD;GOOD;GOOD;0
2023-01-21T21:48:49+00:00;367;6,4;13,1;15,7;62,51;GOOD;GOOD;GOOD;0
2023-01-21T21:49:52+00:00;368;6,4;14,5;15,7;62,5101;GOOD;GOOD;GOOD;0
2023-01-21T21:50:55+00:00;368;6,4;13,8;15,7;62,5102;GOOD;GOOD;GOOD;0
2023-01-21T21:51:57+00:00;368;6,4;11,8;15,7;62,5103;GOOD;GOOD;GOOD;0
2023-01-21T21:53:00+00:00;369;6,4;15,9;15,6;62,5104;GOOD;GOOD;GOOD;0
2023-01-21T21:54:03+00:00;369;6,4;10,8;15,6;62,5105;GOOD;GOOD;GOOD;0
